000069098_t.LU,APAM.LU
113401362_t.LU,
113408006_t.LU,
113446145_t.LU,
113446994_t.LU,
113447982_t.LU,
113448105_t.LU,
113450185_t.LU,
113450606_t.LU,
113459859_t.LU,
113460261_t.LU,
113480653_t.LU,
113490152_t.LU,
113497858_t.LU,
113525703_t.LU,
113526190_t.LU,
113535903_t.LU,
113538295_t.LU,
113538651_t.LU,
113554975_t.LU,
113674130_t.LU,
113674679_t.LU,
113697202_t.LU,
113697288_t.LU,
113751029_t.LU,
113754435_t.LU,
113830581_t.LU,
113850604_t.LU,
113850612_t.LU,
113850639_t.LU,
113862653_t.LU,
113862718_t.LU,
113862939_t.LU,
113863153_t.LU,
113863226_t.LU,
113863692_t.LU,
113864320_t.LU,
113864451_t.LU,
113869844_t.LU,
113869852_t.LU,
113870419_t.LU,
113927461_t.LU,
113927526_t.LU,
113927585_t.LU,
113930292_t.LU,
113930543_t.LU,
113970090_t.LU,
113977965_t.LU,
113991585_t.LU,
114069051_t.LU,
114070971_t.LU,
114072117_t.LU,
114073652_t.LU,
114075418_t.LU,
114075507_t.LU,
114083437_t.LU,
114084875_t.LU,
114084948_t.LU,
114085022_t.LU,
114085847_t.LU,
114096440_t.LU,
114180211_t.LU,
114180386_t.LU,
114180629_t.LU,
114180742_t.LU,
114182745_t.LU,
114183199_t.LU,
114189260_t.LU,
114189499_t.LU,
114189634_t.LU,
114189847_t.LU,
114205818_t.LU,
114238651_t.LU,
114238791_t.LU,
114239208_t.LU,
114239356_t.LU,
114239518_t.LU,
114239640_t.LU,
114239798_t.LU,
114239917_t.LU,
114240010_t.LU,
114240133_t.LU,
114240389_t.LU,
114240494_t.LU,
114240591_t.LU,
114240699_t.LU,
114299570_t.LU,
114299669_t.LU,
114307823_t.LU,
114307998_t.LU,
114308226_t.LU,
114308994_t.LU,
114309079_t.LU,
114309184_t.LU,
114309443_t.LU,
114309478_t.LU,
114309494_t.LU,
114309656_t.LU,
114309770_t.LU,
114310000_t.LU,
114310255_t.LU,
114310328_t.LU,
114310352_t.LU,
114311219_t.LU,
114311464_t.LU,
114312002_t.LU,
114334863_t.LU,
114335657_t.LU,
114335681_t.LU,
114335991_t.LU,
114336386_t.LU,
114336670_t.LU,
114337218_t.LU,
114338532_t.LU,
114347582_t.LU,
114417149_t.LU,
114485764_t.LU,
114495107_t.LU,
114498084_t.LU,
114498203_t.LU,
114500054_t.LU,
114522236_t.LU,
114552623_t.LU,
114569119_t.LU,
114569178_t.LU,
114569232_t.LU,
114574813_t.LU,
114575771_t.LU,
114615706_t.LU,
114626.LU,
114745804_t.LU,
114745855_t.LU,
114746444_t.LU,
114755206_t.LU,
114755745_t.LU,
114763039_t.LU,
114766.LU,
114809861_t.LU,
114823627_t.LU,
114836524_t.LU,
114846325_t.LU,
114851515_t.LU,
114931357_t.LU,
114931799_t.LU,
114937444_t.LU,
114938017_t.LU,
114972550_t.LU,
114976954_t.LU,
114979066_t.LU,
114984205_t.LU,
115030.LU,
115058177_t.LU,
115069551_t.LU,
115069560_t.LU,
115069667_t.LU,
115076094_t.LU,
115077040_t.LU,
115077198_t.LU,
115078372_t.LU,
115137336_t.LU,
115152181_t.LU,
115162004_t.LU,
115177931_t.LU,
115215256_t.LU,
115217291_t.LU,
115219391_t.LU,
115219499_t.LU,
115219804_t.LU,
115219936_t.LU,
115230549_t.LU,
115322052_t.LU,
115402854_t.LU,
115421280_t.LU,
115439669_t.LU,
115448846_t.LU,
115468642_t.LU,
115509713_t.LU,
115565966_t.LU,
115567624_t.LU,
115567730_t.LU,
115568116_t.LU,
115568132_t.LU,
115602675_t.LU,
115602683_t.LU,
115602713_t.LU,
115631136_t.LU,
115634291_t.LU,
115635069_t.LU,
11605g.LU,
1163704.LU,
123175.LU,
12357g.LU,
12357y.LU,
12371g.LU,
12371xg.LU,
12384g.LU,
12448g.LU,
12474g.LU,
12474y.LU,
12845.LU,
12845g.LU,
12881g.LU,
12881y.LU,
12888g.LU,
13105g.LU,
13105y.LU,
13297.LU,
13474g.LU,
13481g.LU,
13481y.LU,
13519g.LU,
13519y.LU,
13576g.LU,
13576y.LU,
13658g.LU,
13658y.LU,
13673g.LU,
13673y.LU,
138220.LU,
14626.LU,
14766.LU,
14938g.LU,
14938y.LU,
14966g.LU,
14966y.LU,
15030.LU,
15483g.LU,
15871.LU,
15871g.LU,
1605g.LU,
163704.LU,
168060.LU,
170397.LU,
17458.LU,
17631.LU,
17679.LU,
17686.LU,
17687.LU,
18069g.LU,
191323.LU,
194141.LU,
195981.LU,
1ABLg.LU,
1ACHP.LU,
1ACHPE.LU,
1ACTE.LU,
1AFTKg.LU,
1AGEN.LU,
1AGIA.LU,
1AHEL.LU,
1AKSHg.LU,
1AKSOg.LU,
1ALLBg.LU,
1ALLBgi.LU,
1ALLBy.LU,
1ALLByi.LU,
1ANNGn.LU,
1ANRAg.LU,
1APAM.LU,
1AQUAg.LU,
1ARMI.LU,
1ASCOg.LU,
1AUDK.LU,
1BALHR.LU,
1BARC_p.LU,
1BATJ_p.LU,
1BATJ.LU,
1BAYpref.LU,
1BDYN.LU,
1BECIy.LU,
1BFRG.LU,
1BHTL.LU,
1BILT.LU,
1BIP.LU,
1BIRLg.LU,
1BISLg.LU,
1BQLO.LU,
1BRDI.LU,
1BREL.LU,
1BRLYg.LU,
1BRSLg.LU,
1BRUSg.LU,
1BTAR1g.LU,
1BTARSg.LU,
1CALSg.LU,
1CAME.LU,
1CATH.LU,
1CESC.LU,
1CETE.LU,
1CFVg.LU,
1CHIN.LU,
1CHROg.LU,
1CHUN.LU,
1CIPL.LU,
1COFK.LU,
1COKIg.LU,
1COMPAL.LU,
1COUNg.LU,
1CRCO.LU,
1CREW.LU,
1CSCWF.LU,
1CULKe.LU,
1CYBg.LU,
1DASH.LU,
1DCWL.LU,
1DELE.LU,
1DEXB.LU,
1DSTVg.LU,
1EDIFY.LU,
1EDSEg.LU,
1ELDP.LU,
1ENLI.LU,
1ESSN.LU,
1ESTL.LU,
1ESUN.LU,
1EVNK.LU,
1EXELg.LU,
1FARMg.LU,
1FEOTF.LU,
1FET.LU,
1FITEg.LU,
1FNLX.LU,
1FOTH.LU,
1FOYE.LU,
1GACM.LU,
1GAMM.LU,
1GEFK.LU,
1GESC.LU,
1GLPOg.LU,
1GNFC.LU,
1GPIV11.LU,
1GRAS.LU,
1GRASIM.LU,
1GRIN.LU,
1GSZ.LU,
1GSZn.LU,
1GVFI.LU,
1HALCg.LU,
1HCNS.LU,
1HDBKg.LU,
1HIRAg.LU,
1HLE.LU,
1HNDFg.LU,
1HNNDF.LU,
1HPWR.LU,
1HTCC.LU,
1HYNIX.LU,
1HYNSYg.LU,
1HYUN_p.LU,
1HYUN.LU,
1HYUNDAI.LU,
1IBIP.LU,
1IBKK.LU,
1ICEM.LU,
1ICEMi.LU,
1IKFTg.LU,
1INBF.LU,
1INBKg.LU,
1INITLg.LU,
1INOT.LU,
1INRL.LU,
1INRLg.LU,
1INRg.LU,
1INSGR.LU,
1INSL.LU,
1INWIg.LU,
1IRSY.LU,
1IRYN.LU,
1JAIR.LU,
1JICLg.LU,
1JIST.LU,
1JKL.LU,
1JPTEg.LU,
1JSAW.LU,
1KBKBt.LU,
1KBSCg.LU,
1KEII.LU,
1KEMRg.LU,
1KEMRy.LU,
1KGGO.LU,
1KIAM.LU,
1KKCPg.LU,
1KLGS.LU,
1KOEX.LU,
1KOMB.LU,
1KSERg.LU,
1KSERy.LU,
1KSRM.LU,
1KTGSF.LU,
1LART.LU,
1LICH.LU,
1LUXA.LU,
1LUXP.LU,
1MAHM.LU,
1MASC.LU,
1MASPLC.LU,
1MDHP.LU,
1MILK.LU,
1MLXK.LU,
1MOSELg.LU,
1MRGC.LU,
1MT.LU,
1MTCH.LU,
1MTELg.LU,
1MTELgi.LU,
1MXICg.LU,
1NAKOg.LU,
1NANYg.LU,
1NBG.LU,
1NCLFg.LU,
1NEHIg.LU,
1NEOSg.LU,
1NGCN.LU,
1NPCM.LU,
1NRTL_pb.LU,
1NSSNg.LU,
1NUTKg.LU,
1ORCD.LU,
1ORGI.LU,
1ORHT.LU,
1PACO.LU,
1PADI.LU,
1PAPTg.LU,
1PCML.LU,
1PGDM.LU,
1PIAP.LU,
1PSMG.LU,
1PTES.LU,
1QUIP.LU,
1RANB.LU,
1RBEN.LU,
1REIT.LU,
1RELIq.LU,
1RESUg.LU,
1RISHg.LU,
1RITEK.LU,
1RJOLMg.LU,
1RLCP.LU,
1RLIN.LU,
1RLMCg.LU,
1RLTK.LU,
1RNBPg.LU,
1RNTO.LU,
1RNTSM.LU,
1RPOLg.LU,
1RPOLy.LU,
1RSPRg.LU,
1RYMD.LU,
1SACIL.LU,
1SAMD.LU,
1SAME.LU,
1SAMP.LU,
1SBREa.LU,
1SBREb.LU,
1SBREc.LU,
1SBREd.LU,
1SBREg.LU,
1SCFK.LU,
1SEINg.LU,
1SELMg.LU,
1SELMxg.LU,
1SELU_p.LU,
1SELU.LU,
1SEMICO.LU,
1SESFg.LU,
1SHAA.LU,
1SHREg.LU,
1SILRg.LU,
1SISPg.LU,
1SJIN.LU,
1SJTWg.LU,
1SLTEg.LU,
1SMPg.LU,
1SOFI.LU,
1SSCL.LU,
1STBI.LU,
1STCXH.LU,
1STERg.LU,
1STFO.LU,
1SURPg.LU,
1SUZLg.LU,
1SYNHg.LU,
1TAMOg.LU,
1TANE.LU,
1TATA.LU,
1TATAt.LU,
1TDIN.LU,
1TELTg.LU,
1TEST2.LU,
1TEXOg.LU,
1TINTB.LU,
1TISC.LU,
1TRBLg.LU,
1TTPWg.LU,
1TUHO.LU,
1TULEg.LU,
1ULTCg.LU,
1ULTCy.LU,
1UNPS.LU,
1UNSPg.LU,
1USBL.LU,
1USHA.LU,
1VALE.LU,
1VDCN.LU,
1VEDg.LU,
1VGEM.LU,
1VISLg.LU,
1VMPLg.LU,
1VOWG_p.LU,
1VOWG.LU,
1WALW.LU,
1WANB.LU,
1WINE.LU,
1WINK.LU,
1WINKg.LU,
1WINKy.LU,
1WINTg.LU,
1WINYg.LU,
1WOCKg.LU,
1WSON.LU,
1YGEO.LU,
1ZAICG.LU,
1ZBRLg.LU,
1ZEEEg.LU,
1ZYSYg.LU,
23175.LU,
2357g.LU,
2357y.LU,
2371g.LU,
2371xg.LU,
2384g.LU,
2448g.LU,
2474g.LU,
2474y.LU,
2845.LU,
2845g.LU,
2881g.LU,
2881y.LU,
2888g.LU,
3105g.LU,
3105y.LU,
3474g.LU,
3481g.LU,
3481y.LU,
3519g.LU,
3519y.LU,
3576g.LU,
3576y.LU,
3658g.LU,
3658y.LU,
3673g.LU,
3673y.LU,
38220.LU,
4938g.LU,
4938y.LU,
4966g.LU,
4966y.LU,
5483g.LU,
56831487_t.LU,
5871.LU,
5871g.LU,
68060.LU,
70397.LU,
7458.LU,
7631.LU,
7679.LU,
7686.LU,
7687.LU,
8069g.LU,
813736710_t.LU,
91323.LU,
94141.LU,
95981.LU,
ABLg.LU,
ACHP.LU,
ACHPE.LU,
ACTE.LU,
AFTKg.LU,
AGEN.LU,
AGIA.LU,
AHEL.LU,
AKSHg.LU,
AKSOg.LU,
ALLBg.LU,
ALLBgi.LU,
ALLBy.LU,
ALLByi.LU,
ANNGn.LU,
ANRAg.LU,
APAM.LU,
AQUAg.LU,
ARMI.LU,
ASCOg.LU,
AUDK.LU,
BALHR.LU,
BARC_p.LU,
BATJ_p.LU,
BATJ.LU,
BAYpref.LU,
BDYN.LU,
BECIy.LU,
BFRG.LU,
BHTL.LU,
BILT.LU,
BIP.LU,
BIRLg.LU,
BISLg.LU,
BQLO.LU,
BRDI.LU,
BREL.LU,
BRLYg.LU,
BRSLg.LU,
BRUSg.LU,
BTAR1g.LU,
BTARSg.LU,
CALSg.LU,
CAME.LU,
CATH.LU,
CESC.LU,
CETE.LU,
CFVg.LU,
CHIN.LU,
CHROg.LU,
CHUN.LU,
CIPL.LU,
COFK.LU,
COKIg.LU,
COMPAL.LU,
COUNg.LU,
CRCO.LU,
CREW.LU,
CSCWF.LU,
CULKe.LU,
CYBg.LU,
DASH.LU,
DCWL.LU,
DELE.LU,
DEXB.LU,
DSTVg.LU,
EDIFY.LU,
EDSEg.LU,
ELDP.LU,
ENLI.LU,
ESSN.LU,
ESTL.LU,
ESTL.LUB2,
ESUN.LU,
EVNK.LU,
EXELg.LU,
FARMg.LU,
FEOTF.LU,
FET.LU,
FITEg.LU,
FNLX.LU,
FOTH.LU,
FOYE.LU,
GACM.LU,
GAMM.LU,
GEFK.LU,
GENT.LUB2,
GESC.LU,
GLPOg.LU,
GNFC.LU,
GPIV11.LU,
GRAS.LU,
GRASIM.LU,
GRIN.LU,
GSZ.LU,
GSZn.LU,
GVFI.LU,
HALCg.LU,
HCNS.LU,
HDBKg.LU,
HIRAg.LU,
HLE.LU,
HNDFg.LU,
HNNDF.LU,
HPWR.LU,
HTCC.LU,
HYNIX.LU,
HYNSYg.LU,
HYUN_p.LU,
HYUN.LU,
HYUNDAI.LU,
IBIP.LU,
IBKK.LU,
ICEM.LU,
ICEMi.LU,
IKFTg.LU,
INBF.LU,
INBKg.LU,
INITLg.LU,
INOT.LU,
INRL.LU,
INRLg.LU,
INRg.LU,
INSGR.LU,
INSL.LU,
INWIg.LU,
IRSY.LU,
IRYN.LU,
JAIR.LU,
JICLg.LU,
JIST.LU,
JKL.LU,
JPTEg.LU,
JSAW.LU,
KBKBt.LU,
KBSCg.LU,
KEII.LU,
KEMRg.LU,
KEMRy.LU,
KGGO.LU,
KIAM.LU,
KKCPg.LU,
KLGS.LU,
KOEX.LU,
KOMB.LU,
KSERg.LU,
KSERy.LU,
KSRM.LU,
KTGSF.LU,
LART.LU,
LICH.LU,
LUXA.LU,
LUXP.LU,
MAHM.LU,
MASC.LU,
MASPLC.LU,
MDHP.LU,
MILK.LU,
MLXK.LU,
MOSELg.LU,
MRGC.LU,
MT.LU,
MTCH.LU,
MTELg.LU,
MTELgi.LU,
MXICg.LU,
NAKOg.LU,
NANYg.LU,
NBG.LU,
NCLFg.LU,
NEHIg.LU,
NEOSg.LU,
NGCN.LU,
NPCM.LU,
NRTL_pb.LU,
NSSNg.LU,
NUTKg.LU,
ORCD.LU,
ORGI.LU,
ORHT.LU,
PACO.LU,
PADI.LU,
PAPTg.LU,
PCML.LU,
PGDM.LU,
PIAP.LU,
PSMG.LU,
PTES.LU,
QUIP.LU,
RANB.LU,
RBEN.LU,
REIT.LU,
RELIq.LU,
RESUg.LU,
RISHg.LU,
RITEK.LU,
RJOLMg.LU,
RLCP.LU,
RLIN.LU,
RLMCg.LU,
RLTK.LU,
RNBPg.LU,
RNTO.LU,
RNTSM.LU,
RPOLg.LU,
RPOLy.LU,
RSPRg.LU,
RYMD.LU,
SACIL.LU,
SAMD.LU,
SAME.LU,
SAMP.LU,
SBREa.LU,
SBREb.LU,
SBREc.LU,
SBREd.LU,
SBREg.LU,
SCFK.LU,
SEINg.LU,
SELMg.LU,
SELMxg.LU,
SELU_p.LU,
SELU.LU,
SEMICO.LU,
SESFg.LU,
SHAA.LU,
SHREg.LU,
SILRg.LU,
SISPg.LU,
SJIN.LU,
SJTWg.LU,
SLTEg.LU,
SMPg.LU,
SOF.LUB2,
SOFI.LU,
SSCL.LU,
STBI.LU,
STCXH.LU,
STERg.LU,
STFO.LU,
SURPg.LU,
SUZLg.LU,
SYNHg.LU,
TAMOg.LU,
TANE.LU,
TATA.LU,
TATAt.LU,
TDIN.LU,
TELTg.LU,
TEXOg.LU,
TINTB.LU,
TISC.LU,
TRBLg.LU,
TTPWg.LU,
TUHO.LU,
TULEg.LU,
ULTCg.LU,
ULTCy.LU,
UNPS.LU,
UNSPg.LU,
USBL.LU,
USHA.LU,
VALE.LU,
VDCN.LU,
VEDg.LU,
VGEM.LU,
VISLg.LU,
VMPLg.LU,
VOWG_p.LU,
VOWG.LU,
WALW.LU,
WANB.LU,
WINE.LU,
WINK.LU,
WINKg.LU,
WINKy.LU,
WINTg.LU,
WINYg.LU,
WOCKg.LU,
WSON.LU,
YGEO.LU,
ZAICG.LU,
ZBRLg.LU,
ZEEEg.LU,
ZYSYg.LU,
